user_id,fair_score,is_score,bs_score,ls_score,rf_score,category
USR00000125,727,0.9813526725698721,0.08999828058122515,0.9999988017289781,0.08216169265917594,GOOD
USR00000126,505,0.004900598258866567,0.12777393235797072,0.8993376488163805,0.22735524141819108,FAIR
USR00000127,731,0.9778017046545043,0.1095033581857832,0.9969428506419753,0.043356322818186244,GOOD
USR00000128,715,0.9843604610601099,0.0010196578112921261,0.9999999999999818,0.031031284516235935,GOOD
USR00000129,709,0.9942550207291844,0.0029933453716313734,0.9899515319912332,0.1458641750557439,GOOD
USR00000130,719,0.9864124919560935,0.9996866018717813,0.00614513854756711,0.48231096066694934,GOOD
USR00000131,888,0.9773969808310243,0.9730753400514431,0.999997788896956,0.03603608453577989,EXCELLENT
USR00000132,729,0.9187798583877156,0.9999190896384946,1.1746967316506823e-06,0.05243709484778969,GOOD
USR00000133,687,0.9946007485180012,0.0,0.9999814219435708,0.5302055395626759,GOOD
USR00000134,892,0.9943728017711377,0.9997097064965681,0.9994108644839779,0.1067910629751615,EXCELLENT
USR00000135,559,0.9837206511681655,1.6327345960357816e-05,8.073217683813707e-06,0.12367327042544884,FAIR
USR00000136,494,0.005755535072480196,0.0,0.9999999999999971,0.2861105803014471,POOR
USR00000137,876,0.981963587881683,0.8960525588154096,0.9999981086711711,0.022111714246594416,EXCELLENT
USR00000138,871,0.9774920143232767,0.9547821017920218,0.9988171250175968,0.2501842065893636,EXCELLENT
USR00000139,722,0.9750837124677846,0.13653057418641465,0.9999989021620641,0.28353807134984277,GOOD
USR00000140,692,0.9801598016490272,0.0055629138742441095,0.9999999991838813,0.40410568422355975,GOOD
USR00000141,861,0.9942550207291844,0.8414696139724795,0.9804295757450151,0.10515377366966794,EXCELLENT
USR00000142,887,0.9855796303775592,0.9992667186544244,0.9999999999997835,0.16106840287251356,EXCELLENT
USR00000143,695,0.993190856615461,0.0,0.9940397208729393,0.36401764951353455,GOOD
USR00000144,674,0.985299258951338,0.0,0.9312085530688308,0.5305806051867131,GOOD
USR00000145,746,0.9942550207291844,0.9999667496192228,6.451964351390647e-06,0.0362104760897235,GOOD
USR00000146,557,0.9715755407008032,0.0,3.62233767637207e-05,0.11071430562133577,FAIR
USR00000147,688,0.9933188289318612,0.0,0.9995890091051642,0.5042203382187114,GOOD
USR00000148,558,0.9762601801962424,0.02916198157099879,0.004383724873555889,0.2081331515527748,FAIR
USR00000149,891,0.9791550714154212,0.9994483339539214,0.9999996102408704,0.07197672177752679,EXCELLENT
USR00000150,718,0.9941539532620801,0.04441126674229805,0.9999999941370616,0.13834705138432501,GOOD
USR00000151,894,0.9802721300386069,0.9990901346030876,0.995210238266591,0.01617698526563882,EXCELLENT
USR00000152,651,0.9791550714154212,0.0018831799984675454,0.653790052137866,0.206045627790436,GOOD
USR00000153,879,0.9852330108679856,0.9266072490827321,0.9999999990160242,0.0662606042405377,EXCELLENT
USR00000154,784,0.981882008391086,0.9705282716360852,0.3221685657513837,0.07102179541648013,EXCELLENT
USR00000155,858,0.9813719096697571,0.999566881555834,0.7662498450610938,0.04567168786556297,EXCELLENT
USR00000156,561,0.9933188289318612,0.11834329466217634,6.692087418448773e-08,0.477232122009005,FAIR
USR00000157,869,0.9845655919144307,0.9349325813740461,0.9999944797494288,0.26677042627838665,EXCELLENT
USR00000158,749,0.9943674564553977,0.9994128121447113,0.00970815596356277,0.01606556764010869,GOOD
USR00000159,688,0.9772646123106812,0.03374844482526178,0.9999999999979188,0.54596895355566,GOOD
USR00000160,742,0.9842301639358004,0.9852837360775571,6.905102675650452e-06,0.028733834130839075,GOOD
USR00000161,892,0.9942433272516017,0.9832077322287447,0.999988512780642,0.04817164406781793,EXCELLENT
USR00000162,737,0.9811016104475433,0.9973784798805376,2.5285927981173537e-07,0.13782381183654224,GOOD
USR00000163,874,0.9942433272516017,0.9172320764579847,0.9995986057103018,0.15082709585887366,EXCELLENT
USR00000164,897,0.9942433272516017,0.9996041052642458,0.99911789104641,0.023262263980152076,EXCELLENT
USR00000165,811,0.8953239994259597,0.6522136253265312,0.9999998231493015,0.07215689150593185,EXCELLENT
USR00000166,678,0.9842721138958838,3.885633343682082e-05,1.0,0.6285783040399064,GOOD
USR00000167,626,0.9842721138958838,0.014158893511736768,0.40079860605305756,0.04303137157965675,FAIR
USR00000168,716,0.9942111622439394,1.6327345960357816e-05,0.9989182192787466,0.041042264761199765,GOOD
USR00000169,651,0.985872678277338,0.5190324743379873,0.006275295244333716,0.16546778433706033,GOOD
USR00000170,754,0.9941539532620801,0.24053044927178507,0.9999999999999998,0.12060756771893355,EXCELLENT
USR00000171,886,0.9822704287482437,0.9995082528282915,0.9986961329821613,0.15914769639718496,EXCELLENT
USR00000172,891,0.9803506818166184,0.9996256095840161,0.9999405483358144,0.06708034039910848,EXCELLENT
USR00000173,765,0.9815270713064752,0.9999764182267333,0.16183156964769727,0.08161712659284448,EXCELLENT
USR00000174,721,0.9942550207291844,0.8969455434229006,0.00650319726440481,0.15480586364428917,GOOD
USR00000175,710,0.9824614989800114,0.0,0.9998427933621222,0.09886011282432905,GOOD
USR00000176,688,0.8423989641849304,0.9239870759609691,0.0005352335531268765,0.25139366473930846,GOOD
USR00000177,603,0.9462831836739861,0.2617311800397728,8.12891675277068e-06,0.03951772465549874,FAIR
USR00000178,751,0.9759946323193688,0.23962902561564015,0.9999999988630563,0.11176590035110456,EXCELLENT
USR00000179,752,0.9855715918461573,0.9996692361115316,0.07963469585852608,0.10350430669215516,EXCELLENT
USR00000180,850,0.9813719096697571,0.9846105491741473,0.7284376724718546,0.03604204722147286,EXCELLENT
USR00000181,466,0.005744538973899857,0.0005743629113470232,0.9910794696993203,0.7172342102231877,POOR
USR00000182,665,0.9825470466538724,0.0,0.7676583095471593,0.26843682792311974,GOOD
USR00000183,733,0.993190856615461,0.12376762900026594,0.9999007843201686,0.1210491843591327,GOOD
USR00000184,889,0.9942550207291844,0.9992185331125046,0.9999332995672909,0.15928962454451545,EXCELLENT
USR00000185,890,0.9864124919560935,0.9991812345760748,0.9998046852173179,0.11482021011364008,EXCELLENT
USR00000186,706,0.993190856615461,0.0,0.9962093593150911,0.19971044591054488,GOOD
USR00000187,712,0.9683916287608856,0.07562904562254695,0.9997943436038222,0.23900351388979513,GOOD
USR00000188,619,0.9842721138958838,0.28195234749527104,0.03834476014685393,0.06099885378251535,FAIR
USR00000189,894,0.9841740253203497,0.9995082528282915,0.9999602917145899,0.03604204722147286,EXCELLENT
USR00000190,693,0.9790750081493407,0.01592422784507216,0.9793100334374032,0.35669848180102537,GOOD
USR00000191,741,0.9748471006325721,0.9998925178823086,0.0006680858585039215,0.0547900933750286,GOOD
USR00000192,738,0.9882029703172993,0.20581389247187898,0.9999916986379408,0.26395105689047094,GOOD
USR00000193,742,0.9796921624627289,0.9996593777000031,0.019268008386593736,0.10677464411447157,GOOD
USR00000194,881,0.9938189142083718,1.0,0.8953027425755976,0.0206467041700098,EXCELLENT
USR00000195,565,0.04085482067554868,0.9993651193888057,0.20436376111505508,0.22783554109212034,FAIR
USR00000196,712,0.9941539532620801,0.002186561425120198,0.9999990592610871,0.1041706362772743,GOOD
USR00000197,531,0.12066012346391933,0.0011774999678723296,0.9991666766452308,0.06482894937392492,FAIR
USR00000198,873,0.9566790011996322,0.9326090407053578,0.9999999897608854,0.09122478260940903,EXCELLENT
USR00000199,870,0.993190856615461,0.9083195910521651,0.9999988998207734,0.18461903516198597,EXCELLENT
USR00000200,701,0.9933188289318612,0.0,0.9999972617373031,0.2922358206956148,GOOD
USR00000201,681,0.9544728734037276,0.05707675806401016,0.9999809566559701,0.6584353743901254,GOOD
USR00000202,868,0.9798628045986483,0.9995451475965271,0.999999856504742,0.4486405644978686,EXCELLENT
USR00000203,832,0.9814037268621592,0.9155278396875427,0.680475905171288,0.013481162324811224,EXCELLENT
USR00000204,797,0.9827413435253147,0.5728111068610796,0.9999999999982283,0.3611016859850762,EXCELLENT
USR00000205,736,0.9942433272516017,0.15619994348317434,0.9999999968058211,0.16642437437799484,GOOD
USR00000206,701,0.985766481556176,0.0,0.9999999999990035,0.2572000601965706,GOOD
USR00000207,710,0.9888254919236213,0.0017958442674057046,0.9997247969898102,0.11749800123356424,GOOD
USR00000208,745,0.9942550207291844,0.9911336332930816,0.00037250967627424616,0.021967522190513122,GOOD
USR00000209,508,0.09653175287089028,0.12659420836925686,0.7392697975230407,0.09899496128259555,FAIR
USR00000210,596,0.9802721300386069,0.1834672270400385,0.0053581872992418825,0.05965848525810835,FAIR
USR00000211,860,0.9766233351267591,0.8659516513296357,0.9996753843410865,0.16873388022462465,EXCELLENT
USR00000212,745,0.9942433272516017,0.26838688764441604,0.9172458736585087,0.14912466222210796,GOOD
USR00000213,884,0.9813719096697571,0.9997665379215042,0.9999999999234985,0.1918149091111956,EXCELLENT
USR00000214,847,0.9462744295711875,0.935050222182245,0.8538941235040091,0.13257339949614144,EXCELLENT
USR00000215,881,0.9828068066050019,0.9973808415543036,1.0,0.24793980539122318,EXCELLENT
USR00000216,715,0.9848958292308254,0.014647561142928634,0.9999974133172372,0.06576786325570627,GOOD
USR00000217,564,0.9933188289318612,0.0,0.09733867819012448,0.3065818617640663,FAIR
USR00000218,786,0.9941539532620801,0.4188818183793498,0.9999752487322808,0.12290040270924796,EXCELLENT
USR00000219,734,0.9823650720505407,0.996196910435925,0.0004078632773188089,0.17952255727181265,GOOD
USR00000220,801,0.9794156349255351,0.9827903909977591,0.5779037640958181,0.45710031147311714,EXCELLENT
USR00000221,711,0.9941539532620801,0.0,0.9999999999999933,0.1202477884499128,GOOD
USR00000222,762,0.9939396231535366,0.2576709576825883,0.9999999999091536,0.04182786602367028,EXCELLENT
USR00000223,722,0.9846801680709768,0.065093655466237,0.993553123041359,0.07813633536159414,GOOD
USR00000224,765,0.9812330429292938,0.9980027138543199,0.15954278666395527,0.0662740785063004,EXCELLENT
USR00000225,690,0.9786376110460789,0.01470030182381225,0.9889394776644226,0.4280270822471506,GOOD
USR00000226,736,0.9890568776746229,0.1125359804610306,0.9973852086306852,0.014604526563841813,GOOD
USR00000227,563,0.9941539532620801,0.0,6.196015792212317e-05,0.09217572943139662,FAIR
USR00000228,882,0.9942550207291844,0.9792242549751248,0.9995363474637347,0.21044420580713263,EXCELLENT
USR00000229,883,0.9813526725698721,0.9853001656097621,0.9999999890444556,0.16261848816700797,EXCELLENT
USR00000230,887,0.9841654936904384,0.9823567045628008,0.9999990065868863,0.10663482529477097,EXCELLENT
USR00000231,866,0.9792030862333242,0.8780243654859522,0.9999969117131239,0.12292456513498418,EXCELLENT
USR00000232,742,0.9802721300386069,0.25815061766013303,1.0,0.3269014587956781,GOOD
USR00000233,842,0.9934972922394291,0.7112808216438568,0.9998541672194476,0.07573845749304886,EXCELLENT
USR00000234,644,0.9933188289318612,0.00039568582249300177,0.8548407277569616,0.8651685858546161,FAIR
USR00000235,695,0.9822704287482437,0.728576843485004,9.810282233385766e-07,0.035004508917494626,GOOD
USR00000236,872,0.9802721300386069,0.893280767219551,0.9991826644256592,0.05939958573041515,EXCELLENT
USR00000237,713,0.9942550207291844,0.786954320097252,0.034049436664233365,0.035467426633164156,GOOD
USR00000238,605,0.9942433272516017,0.22024849568855204,0.001982659532964376,0.04929726066166462,FAIR
USR00000239,692,0.9941539532620801,0.777309919179649,6.337593262259474e-06,0.2639157163600798,GOOD
USR00000240,708,0.9941539532620801,0.0006845512551953625,0.9999999999999998,0.16867334643825915,GOOD
USR00000241,713,0.9928165346188661,0.9648572124214208,1.293844519973399e-05,0.48364148215277736,GOOD
USR00000242,843,0.9822521027620202,0.8982562939117179,0.9999999993605784,0.5740450712111846,EXCELLENT
USR00000243,732,0.9862976031951022,0.11475739006461437,0.9999999746306192,0.08330813854698882,GOOD
USR00000244,690,0.9942111622439394,0.007238885568022447,0.9998503344810704,0.4932924877756174,GOOD
USR00000245,706,0.9498763351582925,0.010707977377341688,0.9999999999229967,0.0755647349094195,GOOD
USR00000246,885,0.9842301639358004,0.9534407949886046,0.9978037695734122,0.03996976055841983,EXCELLENT
USR00000247,768,0.980543511597578,0.9994208594477361,0.1743731722652896,0.05676173745480795,EXCELLENT
USR00000248,708,0.9860025357442896,0.005420794380160379,0.9953042590843242,0.15389259239098063,GOOD
USR00000249,895,0.9942550207291844,0.9998258110902314,0.9984602917051486,0.04439056062735791,EXCELLENT
USR00000250,549,0.9933188289318612,0.0005772208004032512,7.980535286409522e-06,0.3197782598482043,FAIR
USR00000251,753,0.9942433272516017,0.20596984907444665,0.999999855902325,0.04509076588697758,EXCELLENT
USR00000252,875,0.9812330429292938,0.9290120109927932,0.9567531187033648,0.026416273440385774,EXCELLENT
USR00000253,715,0.993190856615461,0.0,1.0,0.052408156727736466,GOOD
USR00000254,730,0.9810614015348295,0.09236258759170587,0.9999999999999876,0.034632251825908345,GOOD
USR00000255,699,0.9602163260718136,1.6327345960357816e-05,0.999999829821728,0.20465690913894785,GOOD
USR00000256,712,0.9941539532620801,0.0,1.0,0.1087512327502177,GOOD
USR00000257,559,0.9823562273709978,0.01952663861309782,9.89341071403905e-05,0.16375594845452346,FAIR
USR00000258,744,0.9841740253203497,0.950555404093706,0.07289902312856957,0.07571679928894082,GOOD
USR00000259,747,0.9827591732021319,0.9961802640219907,0.020665627523411775,0.013701065188260309,GOOD
USR00000260,745,0.9844721220559004,0.9999190896384946,1.642743573307327e-05,0.01410047343556875,GOOD
USR00000261,684,0.9941539532620801,0.0,1.0,0.5738720854747938,GOOD
USR00000262,512,0.014381169086864144,0.0072389424795719646,0.9994382854791412,0.027809735261723256,FAIR
USR00000263,724,0.9813526725698721,0.05887724850132426,0.9982712659723749,0.037969200315570606,GOOD
USR00000264,688,0.9942433272516017,0.02584982577681102,0.8377900484385268,0.17382600547522675,GOOD
USR00000265,882,0.9608657640950945,0.9928001391691273,0.9999934965128697,0.13173631499248306,EXCELLENT
USR00000266,881,0.9943936449454661,0.9619177113312102,0.9999755493076831,0.17388479117327882,EXCELLENT
USR00000267,704,0.9860025357442896,0.0014492965345116813,0.9999999999965912,0.217842731163725,GOOD
USR00000268,722,0.9803506818166184,0.11110031004334119,0.9999983292469484,0.22875723367670975,GOOD
USR00000269,752,0.9942433272516017,0.20441186300922606,0.9997039402022563,0.04788729635362843,EXCELLENT
USR00000270,795,0.9866972885929305,0.5059770125583694,0.9999999999046905,0.21502537154125312,EXCELLENT
USR00000271,807,0.9818430316251804,0.9991881793574267,0.4331238831818873,0.05641942999723537,EXCELLENT
USR00000272,552,0.9933188289318612,8.217070168239644e-05,3.598212641241863e-07,0.2742598918387458,FAIR
USR00000273,883,0.9942550207291844,0.9933119990224684,0.9970807732857554,0.2223252421892037,EXCELLENT
USR00000274,716,0.985299258951338,0.003338891204668612,0.9999997494979332,0.020131174170283428,GOOD
USR00000275,690,0.9759946323193688,0.03207119524265601,0.9999999999999991,0.5018424553305921,GOOD
USR00000276,706,0.993190856615461,0.0,0.9996474040711211,0.1934422634488432,GOOD
USR00000277,718,0.9942550207291844,0.041511421997369166,0.9982805179045793,0.12268758967248572,GOOD
USR00000278,880,0.9938189142083718,0.9871237071738435,0.9999918981633037,0.2632824247530773,EXCELLENT
USR00000279,668,0.9929147286825961,0.0004579862429077531,0.752620071383921,0.21732840891517613,GOOD
USR00000280,856,0.9141111303164112,0.9747428422484866,0.9999999999715605,0.34521809323273167,EXCELLENT
USR00000281,707,0.993190856615461,0.020104435492345526,0.9999999999975067,0.23785842456640915,GOOD
USR00000282,866,0.9746623495986898,0.9973335702223516,0.999999957922389,0.4589564034262599,EXCELLENT
